ZCODE_VERSION,ZONE_DESCRIPTION,NBHD_CONTEXT,ZONE_DISTRICT_GROUP,ZONE_USE_FORM,ZONE_DISTRICT,ZONE_DIST_TYPE,OVERLAY_DISTRICT,WAIVERS,CONDITIONS,PUD_NUM,PUD_STD_ZONE_DIST,ORD_NUM,ORD_YEAR,PBG,NOTES,GIS_NOTE,PUD_DOCUMENT,GLOBALID
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Residential Mixed Use  (RX),GENERAL URBAN,G-RX,RX,G-RX-5,Residential,UO-3,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3A,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,WVRS,,,,253,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,225,2011,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,,,,,,184,2013,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2, DO-2",,,,,333,2010,,Design Review District,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3A,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,682,2014,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,GTWY To Be Rezoned,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-16,Commercial Mixed Use,UO-1,,,,,87,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,168,2014,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",MASTER PLAN,M-IMX,MX,M-MX-5,Commercial Mixed Use,,,,,,1,2014,,,Adjust to future parcels,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,256,2012,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,369,2011,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI,Commercial Mixed Use,UO-3,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",GENERAL URBAN,G-MX,MX,G-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-20,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,328,2012,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I,MX,I-MX-5,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I,MX,I-MX-5,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I,MX,I-MX-3,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I,MX,I-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",MASTER PLAN,M-IMX,IMX,M-IMX-12,Commercial Mixed Use,,,,,,333,2010,,Master Plan Context - Industrial Mixed Use,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Downtown  (AS, C, GT, LD, TD)",DOWNTOWN,D,,D-LD,Commercial Mixed Use,UO-1,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,827,2015,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,,,,,,837,2014,,,Passed 1/20/2015 Filed under series 2014,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,DO-5,,,,,676,2015,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H,Commercial Mixed Use,UO-3,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,,,,,,130,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,Cherry Creek North  (C-CCN),URBAN CENTER,CCN,,C-CCN-4,Commercial Mixed Use,,,,,,602,2014,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,WVRS,,,,345,2015,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3A,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
